,name,link,status,adress,square,coords,longitude,latitude,Класс:,rating
842,[' БЦ на Садовой-Черногрязской'],https://www.arendator.ru/objects/7489-na_sadovoj-chernogryazskoj-1/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Садовая-Черногрязская улица 22']",1700.0,"[55.7641948, 37.6546308]",37.6546308,55.7641948,B,50.0
843,[' БЦ Шлюзовая 8'],https://www.arendator.ru/objects/9202-shlyuzovaya_8/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Шлюзовая набережная 8 стр.1']",18500.0,"[55.730287, 37.6475021]",37.6475021,55.730287,B,50.0
844,[' БЦ Аргуновский'],https://www.arendator.ru/objects/9422-argunovskij/,torg_office_cntr,"['г. Москва, СВАО, Останкинский, Аргуновская улица 3 к.1']",3500.0,"[55.81595859999999, 37.6193817]",37.6193817,55.81595859999999,B+,50.0
845,[' БЦ Японский дом'],https://www.arendator.ru/objects/9380-yaponskij_dom-2/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Саввинская набережная 15']",14000.0,"[55.7348386, 37.5659595]",37.5659595,55.7348386,A,50.0
846,[' БЦ Петро Хаус'],https://www.arendator.ru/objects/7472-petro_haus/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Дмитровка Б. улица 7/5  стр.2']",2400.0,"[55.7608395, 37.6147676]",37.6147676,55.7608395,A,50.0
847,[' БЦ Верейская Плаза I'],https://www.arendator.ru/objects/8973-verejskaya_plaza_i/,torg_office_cntr,"['г. Москва, ЗАО, Можайский, Верейская улица 29 стр.154']",25000.0,"[55.71017519999999, 37.4421156]",37.4421156,55.71017519999999,B+,50.0
848,[' Технопарк Замоскворечье'],https://www.arendator.ru/objects/9090-zamoskvoreche/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Татарская Б. улица 35с5']",21592.0,"[55.737355, 37.6367195]",37.6367195,55.737355,,50.0
849,[' БЦ Интерьер'],https://www.arendator.ru/objects/24206-interer/,torg_office_cntr,"['г. Москва, САО, Хорошевский, Магистральный 1-й проезд 11/1']",17800.0,"[55.76517320000001, 37.5255545]",37.5255545,55.76517320000001,B,50.0
850,[' Офисное здание на Верхней Радищевской'],https://www.arendator.ru/objects/8150-na_verhnej_radicshevskoj-1/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Радищевская Верхн. улица 12/19']",2039.0,"[55.7442852, 37.6488603]",37.6488603,55.7442852,A,50.0
851,[' БЦ Vivaldi Plaza'],https://www.arendator.ru/objects/9034-vivaldi_plaza/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Летниковская улица 2 стр.1']",82323.0,"[55.7286705, 37.6449377]",37.6449377,55.7286705,A,50.0
852,[' Офисное здание на проспекте Мира 95'],https://www.arendator.ru/objects/8266-na_prospekte_mira_95/,torg_office_cntr,"['г. Москва, СВАО, Алексеевский, Мира проспект 95 3']",8960.0,"[55.8076952, 37.6352709]",37.6352709,55.8076952,C,50.0
853,[' БЦ Гипромез'],https://www.arendator.ru/objects/9137-gipromez/,torg_office_cntr,"['г. Москва, СВАО, Алексеевский, Мира проспект 101 стр.1']",17000.0,"[55.816925, 37.639246]",37.639246,55.816925,B,50.0
854,[' Коворкинг ARMA Coworking'],https://www.arendator.ru/objects/32783-arma_coworking/,torg_office_cntr,"['г. Москва, Нижний Сусальный  5с17']",,"[55.759992, 37.6626081]",37.6626081,55.759992,,50.0
855,[' БЦ Виктория'],https://www.arendator.ru/objects/9181-viktoriya-2/,torg_office_cntr,"['г. Москва, ЮЗАО, Черемушки, Наметкина улица 6']",10000.0,"[55.66366660000001, 37.548966]",37.548966,55.66366660000001,B,50.0
856,[' Коворкинг Адвокатский дом на Гончарной'],https://www.arendator.ru/objects/32895-advokatskij_dom_na_goncharnoj/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Гончарная набережная 1с4']",,"[55.739479, 37.6484521]",37.6484521,55.739479,,50.0
857,[' БЦ Western Gate'],https://www.arendator.ru/objects/9172-western_gate/,torg_office_cntr,"['г. Москва, ЗАО, Можайский, Беловежская улица 4']",62000.0,"[55.712556, 37.3890821]",37.3890821,55.712556,A,50.0
858,[' Особняк Грохольский переулок 32 с2'],https://www.arendator.ru/objects/48968-groholskij_pereulok_32_s2/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Грохольский переулок 32с2']",2000.0,"[55.777276, 37.6436359]",37.6436359,55.777276,,50.0
859,[' Коворкинг Workki Neo Geo'],https://www.arendator.ru/objects/32763-workki_neo_geo/,torg_office_cntr,"['г. Москва, ЮЗАО, Коньково, Бутлерова улица 17']",,"[55.64952539999999, 37.54144840000001]",37.54144840000001,55.64952539999999,,50.0
860,[' БЦ Большевик'],https://www.arendator.ru/objects/30194-bolshevik-2/,torg_office_cntr,"['г. Москва, САО, Беговой, Ленинградский проспект 15с1']",80000.0,"[55.781592, 37.5720838]",37.5720838,55.781592,A,50.0
861,[' БЦ на Большой Почтовой 34'],https://www.arendator.ru/objects/9465-na_bolshoj_pochtovoj_34/,torg_office_cntr,"['г. Москва, Почтовая Б. улица 34 стр.6']",11500.0,"[55.780279, 37.7003669]",37.7003669,55.780279,C,50.0
862,[' Коворкинг JeWorking'],https://www.arendator.ru/objects/32853-jeworking/,torg_office_cntr,"['г. Москва, СВАО, Марьина роща, Вышеславцев 2-й переулок 5А']",,"[55.790829, 37.6083219]",37.6083219,55.790829,,50.0
863,[' Коворкинг Рабочая станция Плаза'],https://www.arendator.ru/objects/33767-rabochaya_stanciya_plaza/,torg_office_cntr,"['г. Москва, СВАО, Бутырский, Бутырская улица 62']",,"[55.802542, 37.5838587]",37.5838587,55.802542,,50.0
864,"[' Торгово-офисный центр Офисно-торговый комплекс, г.Щелково, ул.Заречная, д.4']",https://www.arendator.ru/objects/28911-ofisno-torgovyj_kompleks_gcshelkovo_ulzarechnaya_d4/,torg_office_cntr,"['г. Щелково (Щелковский р-н, Московская обл), Заречная улица 4']",4000.0,"[55.9142777, 38.0689678]",38.0689678,55.9142777,B+,50.0
865,[' Коворкинг Lerner (Лернер)'],https://www.arendator.ru/objects/32798-lerner_lerner/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Павловская улица 18']",,"[55.712363, 37.6262169]",37.6262169,55.712363,,50.0
866,[' БЦ Мартин'],https://www.arendator.ru/objects/49805-martin/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Рязанский проезд 3с1']",10600.0,"[55.7716601, 37.6539005]",37.6539005,55.7716601,B+,50.0
867,[' Офисное здание AG Komfort'],https://www.arendator.ru/objects/7361-ag_komfort/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Садовническая улица 76']",7500.0,"[55.7385195, 37.6413584]",37.6413584,55.7385195,B+,50.0
868,[' Офисное здание на Малой Дмитровке'],https://www.arendator.ru/objects/7132-na_maloj_dmitrovke/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Дмитровка М. улица 12/1']",650.0,"[55.769611, 37.6063758]",37.6063758,55.769611,B,50.0
869,[' БЦ на Ибрагимова 31'],https://www.arendator.ru/objects/7364-na_ibragimova_31/,torg_office_cntr,"['г. Москва, ВАО, Соколиная гора, Ибрагимова улица 31']",18000.0,"[55.7888526, 37.7294366]",37.7294366,55.7888526,B,50.0
870,[' БЦ Сорус Холл'],https://www.arendator.ru/objects/9270-sorus_holl-1/,torg_office_cntr,"['г. Москва, ВАО, Гольяново, Монтажная улица 3 стр.7']",2500.0,"[55.8187167, 37.7708302]",37.7708302,55.8187167,B+,50.0
871,[' БЦ Юникон'],https://www.arendator.ru/objects/9026-yunikon-1/,torg_office_cntr,"['г. Москва, ВАО, Перово, Плеханова улица 4А']",21600.0,"[55.754683, 37.756525]",37.756525,55.754683,B+,50.0
872,[' Офисное здание на Большом Сухаревском 21/2'],https://www.arendator.ru/objects/8183-na_bolshom_suharevskom_212/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Сухаревский Б. переулок 21/2']",1640.0,"[55.771055, 37.6300339]",37.6300339,55.771055,A,50.0
873,[' Деловой квартал Neopolis (Неополис)'],https://www.arendator.ru/objects/15215-neopolis_neopolis/,torg_office_cntr,"['г. Москва, Румянцево  ']",104000.0,"[55.63231039999999, 37.42293009999999]",37.42293009999999,55.63231039999999,A,50.0
874,[' Офисное здание на Семеновской набережной 9'],https://www.arendator.ru/objects/7784-na_semenovskoj_naberezhnoj_9/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Семеновская набережная 9']",34000.0,"[55.7787387, 37.7032008]",37.7032008,55.7787387,B,50.0
875,[' БЦ Очаково'],https://www.arendator.ru/objects/9087-ochakovo/,torg_office_cntr,"['г. Москва, ЗАО, Очаково-Матвеевское, Очаковская Б. улица 47А']",38000.0,"[55.673897, 37.4409988]",37.4409988,55.673897,B+,50.0
876,[' Офисное здание на Спартаковской'],https://www.arendator.ru/objects/9070-na_spartakovskoj/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Спартаковская улица 16 стр.1']",14000.0,"[55.7723574, 37.6759689]",37.6759689,55.7723574,B,50.0
877,[' БЦ Меридиан'],https://www.arendator.ru/objects/8990-meridian-2/,torg_office_cntr,"['г. Москва, САО, Ховрино, Смольная улица 24А']",23300.0,"[55.8616945, 37.4835568]",37.4835568,55.8616945,B,50.0
878,[' БЦ Шерлэнд-2'],https://www.arendator.ru/objects/7523-sherlend-2/,torg_office_cntr,"['г. Москва, САО, Аэропорт, Аэропортовская 1-я улица 2']",17500.0,"[55.8006713, 37.5360411]",37.5360411,55.8006713,B+,50.0
879,[' Торгово-офисный центр Николин Парк'],https://www.arendator.ru/objects/49037-nikolin_park-1/,torg_office_cntr,"['г. Москва, николо-хованская  28с5']",13148.0,"[55.5892393, 37.4539159]",37.4539159,55.5892393,,50.0
880,[' БЦ Чаплыгина Хаус'],https://www.arendator.ru/objects/9275-chaplygina_haus/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Чаплыгина улица 20 стр.7']",1682.0,"[55.76159999999999, 37.649453]",37.649453,55.76159999999999,A,50.0
881,[' БЦ Академик'],https://www.arendator.ru/objects/49797-akademik/,torg_office_cntr,"['г. Москва, ЗАО, Проспект Вернадского, Вернадского проспект 41']",47000.0,"[55.67433459999999, 37.5031665]",37.5031665,55.67433459999999,A,50.0
882,[' Офисное здание на Товарищеском'],https://www.arendator.ru/objects/7157-na_tovaricsheskom/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Товарищеский переулок 1 стр.3']",380.0,"[55.741507, 37.657597]",37.657597,55.741507,B,50.0
883,[' Офисно-жилой комплекс Шмитовский 34'],https://www.arendator.ru/objects/8221-shmitovskij_34/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Шмитовский проезд 34']",2000.0,"[55.7568107, 37.52994530000001]",37.52994530000001,55.7568107,C,50.0
884,[' БЦ Европа Билдинг'],https://www.arendator.ru/objects/9008-evropa_bilding/,torg_office_cntr,"['г. Москва, ЗАО, Дорогомилово, Брянская улица 5']",13000.0,"[55.743638, 37.561337]",37.561337,55.743638,A,50.0
885,[' БЦ РТС Свиблово'],https://www.arendator.ru/objects/32782-rts_sviblovo/,torg_office_cntr,"['г. Москва, СВАО, Бабушкинский, Кольская улица 2к4']",8800.0,"[55.85820349999999, 37.6552083]",37.6552083,55.85820349999999,B+,50.0
886,[' БЦ Центр-Т'],https://www.arendator.ru/objects/8258-centr-t/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Гамсоновский переулок 2']",28000.0,"[55.7071953, 37.6256568]",37.6256568,55.7071953,B+,50.0
887,[' БЦ GS Тушино'],https://www.arendator.ru/objects/9349-gs_tushino/,torg_office_cntr,"['г. Москва, СЗАО, Южное Тушино, Походный проезд 14']",12500.0,"[55.84004, 37.4201231]",37.4201231,55.84004,B+,50.0
888,[' Офисно-складской комплекс Осташковское'],https://www.arendator.ru/objects/13989-ostashkovskoe/,torg_office_cntr,"['г. Мытищи (Мытищинский р-н, Московская обл), Осташковское шоссе ']",8600.0,"[55.8985542, 37.6716982]",37.6716982,55.8985542,,50.0
889,[' Офисное здание на Садовой-Кудринской'],https://www.arendator.ru/objects/7817-na_sadovoj-kudrinskoj/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Садовая-Кудринская улица 25']",7922.0,"[55.765895, 37.5898661]",37.5898661,55.765895,A,50.0
890,[' Офисное здание Сретенка комплекс'],https://www.arendator.ru/objects/7145-sretenka_kompleks/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Последний переулок 17']",1467.0,"[55.7700557, 37.6289141]",37.6289141,55.7700557,A,50.0
891,[' БЦ Мосавто'],https://www.arendator.ru/objects/9382-mosavto/,torg_office_cntr,"['г. Москва, СВАО, Останкинский, Академика Королева улица 13 стр.5']",50000.0,"[55.8202049, 37.6176344]",37.6176344,55.8202049,B+,50.0
892,[' Офисно-жилой комплекс Молочный 4'],https://www.arendator.ru/objects/7180-molochnyj_4/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Молочный переулок 4']",360.0,"[55.739422, 37.601264]",37.601264,55.739422,A,50.0
